time_stamp,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2,recovery_pressure_a,recovery_pressure_b
38.340392,138.9138714307973,137.59103201555715,32.718685150146484,33.00679397583008,-95.63492307692307,0.5965054945054945,-4.815164835164835,-94.54252747252747,1.617032967032967,-2.7741098901098904,-26.46636962890625,2.84576416015625,-1.09100341796875,-31.50177001953125,4.81414794921875,-0.11444091796875,-28640,-28767
38.380404,144.41643470050047,142.88207288647723,32.72322463989258,33.009071350097656,-94.47784615384616,-0.6396263736263736,-1.6745274725274726,-93.65136263736264,2.6231868131868135,0.6827472527472528,-48.1109619140625,5.6304931640625,-0.41961669921875,-44.1741943359375,8.29315185546875,0.732421875,-28424,-28791
38.420417,149.35626803440078,148.52181979338596,32.72095489501953,33.009071350097656,-94.81562637362637,-1.1714505494505496,1.7967032967032968,-93.83821978021979,0.0574945054945055,-0.6108791208791209,-63.19427490234375,8.8043212890625,1.251220703125,-54.779052734375,12.6953125,0.396728515625,-28493,-28865
38.432778,152.2101363663039,150.85099003438097,32.72322463989258,33.01362991333008,-94.85156043956044,0.25153846153846154,-1.4876703296703295,-92.84643956043956,2.29978021978022,2.6950549450549453,-57.647705078125,9.7808837890625,0.84686279296875,-55.6640625,8.8348388671875,2.43377685546875,-28493,-28865
38.472755,157.60854596552014,156.1035264417409,32.72322463989258,33.0181884765625,-93.06923076923077,0.02156043956043956,2.7525494505494508,-93.06923076923077,0.7402417582417582,-5.993802197802198,-40.8935546875,7.88116455078125,0.2899169921875,-36.55242919921875,7.78961181640625,1.57928466796875,-28436,-28848
38.512745,162.4100870711633,161.763134879353,32.72322463989258,33.02274703979492,-93.57949450549451,0.3809010989010989,0.6108791208791209,-91.45938461538462,-0.9917802197802198,-3.535912087912088,-19.9737548828125,10.39886474609375,-1.2969970703125,-27.79388427734375,4.974365234375,-0.38909912109375,-28366,-28700
38.514551,162.4100870711633,161.763134879353,32.72322463989258,33.02274703979492,-93.57949450549451,0.3809010989010989,0.6108791208791209,-91.45938461538462,-0.9917802197802198,-3.535912087912088,-19.9737548828125,10.39886474609375,-1.2969970703125,-27.79388427734375,4.974365234375,-0.38909912109375,-28366,-28700
38.554564,169.74925997840518,168.1198091415426,32.73684310913086,33.02274703979492,-91.43782417582419,1.9691868131868133,6.446571428571429,-91.13597802197803,0.6252527472527473,1.1355164835164837,-5.9814453125,1.8463134765625,-0.8392333984375,-2.72369384765625,0.48065185546875,-0.87738037109375,-28584,-28803
38.638179,181.1025245044862,179.61144013215932,32.73003387451172,33.034141540527344,-92.09182417582419,-0.7402417582417582,4.4486373626373625,-89.83516483516483,3.334681318681319,8.667296703296703,18.6920166015625,-3.91387939453125,-2.12860107421875,18.30291748046875,-5.37109375,-2.0294189453125,-28410,-28650
38.639984,181.1025245044862,179.61144013215932,32.73003387451172,33.034141540527344,-92.09182417582419,-0.7402417582417582,4.4486373626373625,-89.83516483516483,3.334681318681319,8.667296703296703,18.6920166015625,-3.91387939453125,-2.12860107421875,18.30291748046875,-5.37109375,-2.0294189453125,-28608,-28848
