,time_stamp,baro_1,baro_2,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2
123315,292.580052,0.9427653,0.9426724,39440.50242607016,39440.59411585759,45.776493,43.94346,-10.047164835164835,-0.3162197802197802,0.0934285714285714,-10.004043956043956,-0.3305934065934066,-0.0646813186813186,0.4119873046875,-0.81634521484375,-2.75421142578125,-0.2288818359375,-1.3885498046875,-2.593994140625
123316,292.620036,0.942746,0.94270375,39440.5214740461,39440.5631734376,45.778835,43.941135,-10.147780219780222,-0.1652967032967033,-0.229978021978022,-10.068725274725274,-0.079054945054945,-0.2730989010989011,1.9073486328125,-1.38092041015625,0.3814697265625,0.54168701171875,-1.0223388671875,-0.57220458984375
123317,292.660056,0.9428363,0.9427208,39440.43235592244,39440.54634545371,45.781174,43.94346,-10.133406593406596,-0.0862417582417582,-0.3377802197802198,-10.090285714285711,0.0287472527472527,-0.1796703296703297,1.27410888671875,-2.0599365234375,0.32806396484375,1.24359130859375,-2.05230712890625,-0.28228759765625
123318,292.700091,0.94282414,0.94278375,39440.44435636565,39440.4842172899,45.781174,43.950428,-10.075912087912087,-0.0359340659340659,-0.1724835164835164,-10.154967032967036,-0.0718681318681318,-0.2515384615384615,3.01361083984375,-4.0283203125,1.22833251953125,2.06756591796875,-2.51007080078125,1.4495849609375
123319,292.740045,0.9427897,0.9427377,39440.47834514316,39440.529665759794,45.776493,43.94578,-10.03997802197802,0.1078021978021978,-0.0718681318681318,-10.154967032967036,-0.0215604395604395,-0.2084175824175824,4.03594970703125,-3.86810302734375,1.2969970703125,3.22723388671875,-3.99017333984375,2.44903564453125
123320,292.777496,0.9428729,0.9427909,39440.39623692363,39440.4771608483,45.781174,43.948105,-10.183714285714288,0.0934285714285714,-0.0574945054945055,-10.097472527472528,0.2659120879120879,-0.079054945054945,5.02777099609375,-3.65447998046875,3.1280517578125,4.7607421875,-4.5166015625,1.65557861328125
123321,292.820036,0.9428729,0.94277625,39440.39623692363,39440.49161919829,45.781174,43.941135,-10.25558241758242,0.229978021978022,-0.1581098901098901,-10.16934065934066,0.3521538461538461,-0.2802857142857143,6.06536865234375,-5.77545166015625,2.50244140625,5.08880615234375,-5.24139404296875,1.46484375
123322,292.860048,0.9429267,0.9428416,39440.343146029896,39440.427125505325,45.783512,43.94346,-10.39213186813187,0.4743296703296704,-0.1581098901098901,-10.219648351648353,0.6468131868131869,-0.2012307692307692,6.6375732421875,-5.5999755859375,2.9449462890625,6.0577392578125,-6.15692138671875,2.76947021484375
123323,292.900128,0.94290734,0.9428321,39440.36225057457,39440.436500798205,45.78585,43.950428,-10.341824175824176,0.3521538461538461,-0.194043956043956,-10.370571428571427,0.6180659340659341,-0.0143736263736263,7.3089599609375,-7.1258544921875,1.8157958984375,6.65283203125,-7.88116455078125,2.46429443359375
123324,292.940289,0.9429561,0.9428971,39440.31413457046,39440.37235558613,45.78585,43.941135,-10.363384615384616,0.4455824175824175,0.1293626373626373,-10.298703296703298,0.4671428571428571,0.0359340659340659,8.7890625,-7.0037841796875,0.67901611328125,8.3770751953125,-6.9580078125,2.1820068359375
